mode,mode_name,cluster_size,sharing_group,smem_width,smem_height,tile_bytes,total_smem_bytes,gpu_time_ns,sm_cycles,tma_instructions,smsp_tma_instructions,tma_xbar_active_cycles,tma_mcast_requests,tma_mcast_req_32B,tma_mcast_req_64B,tma_mcast_req_96B,tma_mcast_req_128B,tma_mcast_req_replayed,tma_ld_bytes,tma_ld_bytes_self,tma_ld_bytes_mcast,tma_ld_sectors,tma_ld_sectors_self,tma_ld_sectors_mcast,tma_pipe_bytes,tma_pipe_sectors,lts_sectors_total,lts_sectors_read,lts_sectors_tex,lts_sectors_tex_read,lts_requests_tex,lts_tex_hit,lts_tex_miss,lts_hit,lts_miss,lts_hit_rate_pct,dram_bytes_read,dram_bytes_total,dram_sectors_read,dram_throughput_pct_peak,gcc_xbar2gcc_sectors,stall_barrier,stall_long_scoreboard,stall_mio_throttle,lrc_ilc_input_sectors
1,explicit_mcast,4,4,64,64,16384,65568,565600,1108584.30,130832,130832,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26679458,25133713,16746496,16746496,4186624,0,16746496,5101,26662503,n/a,536226560,539721984,16757080,11.66,1088,100716.25,310947.87,0,5705
1,explicit_mcast,4,4,128,32,16384,65568,566656,1108447.84,130832,130832,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26675805,25128577,16746496,16746496,4186624,0,16746496,7286,26798873,n/a,536091648,539592960,16752864,11.64,1088,100579.45,310167.28,0,5451
1,explicit_mcast,4,4,32,160,20480,81952,471648,923006.76,104784,104784,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26508848,25160215,16765440,16765440,4191360,0,16765440,8945,26513617,n/a,536779776,540267520,16774368,14.00,1088,78918.17,268004.65,0,4165
1,explicit_mcast,4,4,64,80,20480,81952,470624,921940.80,104784,104784,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26513032,25159981,16765440,16765440,4191360,0,16765440,8833,26512072,n/a,536787200,540634624,16774600,14.04,1088,78748.53,268392.10,0,4425
1,explicit_mcast,4,4,128,40,20480,81952,468672,923135.31,104784,104784,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26512953,25160617,16765440,16765440,4191360,0,16765440,6502,26561145,n/a,536801536,540628224,16775048,14.10,1088,78795.27,267821.26,0,4993
1,explicit_mcast,4,4,32,176,22528,90144,434784,850497.11,95312,95312,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26486952,25168881,16774912,16774912,4193728,0,16774912,6380,26571255,n/a,536939264,540694528,16779352,15.20,1088,70993.23,251535.66,0,5011
1,explicit_mcast,4,4,64,88,22528,90144,434656,851018.89,95312,95312,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26473160,25165944,16774912,16774912,4193728,0,16774912,6826,26579065,n/a,536855808,540769536,16776744,15.20,1088,70784.39,251028.12,0,1559
1,explicit_mcast,4,4,128,44,22528,90144,435264,852111.35,95312,95312,4193728,4193728,0,0,0,4193728,0,2147188736,0,2147188736,67099648,0,67099648,2147188736,67099648,26476415,25165393,16774912,16774912,4193728,0,16774912,5695,26499272,n/a,536840704,540731392,16776272,15.18,1088,70770.99,251207.87,0,4258
1,explicit_mcast,4,4,64,96,24576,98336,401856,788275.27,87024,87024,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,26369770,25065825,16708608,16708608,4177152,0,16708608,11746,26400940,n/a,534719488,538661376,16709984,16.38,1088,64396.84,236512.21,0,4130
1,explicit_mcast,4,4,128,48,24576,98336,403072,788324.14,87024,87024,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,26378883,25070015,16708608,16708608,4177152,0,16708608,14810,26385550,n/a,534834688,538251008,16713584,16.32,1088,64321.64,235598.69,0,4699
1,explicit_mcast,4,4,128,52,26624,106528,381792,746823.69,80512,80512,4186624,4186624,0,0,0,4186624,0,2143551488,0,2143551488,66985984,0,66985984,2143551488,66985984,26351575,25129925,16746496,16746496,4186624,0,16746496,4977,26518224,n/a,536135936,540043008,16754248,17.29,1088,59051.06,227252.76,0,4446
1,explicit_mcast,4,4,128,56,28672,114720,358880,697498.19,74592,74592,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,26228130,25065887,16708608,16708608,4177152,0,16708608,6336,26241555,n/a,534718208,538493184,16709944,18.34,1088,54483.72,216157.80,0,4155
1,explicit_mcast,4,4,128,60,30720,122912,343072,666988.26,69856,69856,4191360,4191360,0,0,0,4191360,0,2145976320,0,2145976320,67061760,0,67061760,2145976320,67061760,26279980,25157529,16765440,16765440,4191360,0,16765440,5161,26403242,n/a,536718592,540182784,16772456,19.24,1088,51266.47,208333.71,0,4239
1,explicit_mcast,4,4,64,128,32768,131104,326336,633799.04,65120,65120,4167680,4167680,0,0,0,4167680,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,26122113,25012769,16670720,16670720,4167680,0,16670720,3141,26208213,n/a,533625344,537417728,16675792,20.12,1088,48381.15,201426.59,0,3927
1,explicit_mcast,4,4,128,64,32768,131104,323744,637308.07,65120,65120,4167680,4167680,0,0,0,4167680,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,26120020,25009489,16670720,16670720,4167680,0,16670720,5839,26153688,n/a,533519616,536983808,16672488,20.27,1088,48459.57,200629.89,0,4047
1,explicit_mcast,4,4,128,72,36864,147488,302176,588631.66,58016,58016,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,26053420,25071573,16708608,16708608,4177152,0,16708608,6540,26114102,n/a,534868224,538606848,16714632,21.78,1088,44822,189922.23,0,4327
1,explicit_mcast,4,4,128,80,40960,163872,283776,551546.26,52096,52096,4167680,4167680,0,0,0,4167680,0,2133852160,0,2133852160,66682880,0,66682880,2133852160,66682880,25921376,25009089,16670720,16670720,4167680,0,16670720,6152,25968908,n/a,533509632,536833024,16672176,23.12,1088,42094.42,180956.33,0,4051
1,explicit_mcast,4,4,64,192,49152,196640,258624,498583.11,43216,43216,4148736,4148736,0,0,0,4148736,0,2124152832,0,2124152832,66379776,0,66379776,2124152832,66379776,25678366,24900179,16594944,16594944,4148736,0,16594944,7094,25787421,n/a,531224576,534609920,16600768,25.27,1088,38392.33,169948.39,0,4169
1,explicit_mcast,4,4,128,96,49152,196640,256704,504920.51,43216,43216,4148736,4148736,0,0,0,4148736,0,2124152832,0,2124152832,66379776,0,66379776,2124152832,66379776,25675010,24895373,16594944,16594944,4148736,0,16594944,7351,25861451,n/a,531081472,534490624,16596296,25.45,1088,38223.34,168742.86,0,3976
1,explicit_mcast,4,4,64,224,57344,229408,248416,484688.58,37296,37296,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,25764080,25068029,16708608,16708608,4177152,0,16708608,6680,25832317,n/a,534785536,538949376,16712048,26.52,1088,37180.25,164753.58,0,4670
1,explicit_mcast,4,4,128,112,57344,229408,248352,483356.97,37296,37296,4177152,4177152,0,0,0,4177152,0,2138701824,0,2138701824,66834432,0,66834432,2138701824,66834432,25769766,25070509,16708608,16708608,4177152,0,16708608,3368,25873452,n/a,534854400,538381056,16714200,26.50,1088,37651.49,163784.36,0,4182
