sm_a,sm_b,mean_abs_diff,gpc_a,gpc_b
162,21,2.4,8,0
162,42,2.3,8,0
162,43,2.3,8,0
162,64,2.3,8,0
162,65,2.3,8,0
162,86,2.3,8,0
162,87,2.3,8,0
162,108,2.4,8,0
162,109,2.4,8,0
162,130,2.3,8,0
162,131,2.3,8,0
162,152,2.3,8,0
162,153,2.3,8,0
162,168,2.3,8,0
162,169,2.3,8,0
163,0,2.4,8,1
163,1,2.4,8,1
163,22,2.4,8,1
163,23,2.4,8,1
163,44,2.3,8,1
163,45,2.3,8,1
163,66,2.3,8,1
163,67,2.3,8,1
163,88,2.3,8,1
163,89,2.3,8,1
163,110,2.3,8,1
163,111,2.3,8,1
163,132,2.3,8,1
163,133,2.3,8,1
163,2,2.4,8,2
163,3,2.4,8,2
163,24,2.4,8,2
163,25,2.4,8,2
163,46,2.4,8,2
163,47,2.4,8,2
163,68,2.3,8,2
163,69,2.3,8,2
163,90,2.4,8,2
163,91,2.4,8,2
163,112,2.3,8,2
163,113,2.4,8,2
163,134,2.3,8,2
163,135,2.3,8,2
163,4,2.4,8,3
163,5,2.4,8,3
163,26,2.4,8,3
163,27,2.4,8,3
163,48,2.4,8,3
163,49,2.4,8,3
163,70,2.3,8,3
163,71,2.3,8,3
163,92,2.4,8,3
163,93,2.4,8,3
163,114,2.3,8,3
163,115,2.4,8,3
163,136,2.3,8,3
163,137,2.3,8,3
163,6,2.4,8,4
163,7,2.4,8,4
163,28,2.4,8,4
163,29,2.3,8,4
163,50,2.3,8,4
163,51,2.3,8,4
163,72,2.3,8,4
163,73,2.3,8,4
163,94,2.4,8,4
163,95,2.4,8,4
163,116,2.3,8,4
163,117,2.3,8,4
163,138,2.3,8,4
163,139,2.3,8,4
163,154,2.3,8,4
163,155,2.3,8,4
163,8,2.4,8,5
163,9,2.3,8,5
163,30,2.3,8,5
163,31,2.3,8,5
163,52,2.3,8,5
163,53,2.3,8,5
163,74,2.3,8,5
163,75,2.3,8,5
163,96,2.3,8,5
163,97,2.3,8,5
163,118,2.3,8,5
163,119,2.3,8,5
163,140,2.3,8,5
163,141,2.3,8,5
163,156,2.3,8,5
163,157,2.3,8,5
163,10,2.3,8,6
163,11,2.4,8,6
163,32,2.3,8,6
163,33,2.3,8,6
163,54,2.3,8,6
163,55,2.3,8,6
163,76,2.3,8,6
163,77,2.3,8,6
163,98,2.3,8,6
163,99,2.4,8,6
163,120,2.3,8,6
163,121,2.3,8,6
163,142,2.3,8,6
163,143,2.3,8,6
163,158,2.3,8,6
163,159,2.3,8,6
163,12,2.4,8,7
163,13,2.4,8,7
163,34,2.3,8,7
163,35,2.4,8,7
163,56,2.3,8,7
163,57,2.3,8,7
163,78,2.3,8,7
163,79,2.3,8,7
163,100,2.4,8,7
163,101,2.4,8,7
163,122,2.3,8,7
163,123,2.3,8,7
163,144,2.3,8,7
163,145,2.3,8,7
163,160,2.3,8,7
163,161,2.3,8,7
163,14,2.4,8,8
163,15,2.4,8,8
163,36,2.4,8,8
163,37,2.4,8,8
163,58,2.4,8,8
163,59,2.4,8,8
163,80,2.3,8,8
163,81,2.3,8,8
163,102,2.4,8,8
163,103,2.4,8,8
163,124,2.4,8,8
163,125,2.4,8,8
163,146,2.3,8,8
163,147,2.3,8,8
163,162,2.3,8,8
163,163,0.0,8,8
163,16,2.4,8,9
163,17,2.4,8,9
163,38,2.4,8,9
163,39,2.4,8,9
163,60,2.4,8,9
163,61,2.4,8,9
163,82,2.3,8,9
163,83,2.3,8,9
163,104,2.4,8,9
163,105,2.4,8,9
163,126,2.4,8,9
163,127,2.4,8,9
163,148,2.3,8,9
163,149,2.3,8,9
163,164,2.3,8,9
163,165,2.3,8,9
163,18,2.4,8,10
163,19,2.4,8,10
163,40,2.3,8,10
163,41,2.4,8,10
163,62,2.3,8,10
163,63,2.3,8,10
163,84,2.3,8,10
163,85,2.3,8,10
163,106,2.4,8,10
163,107,2.4,8,10
163,128,2.4,8,10
163,129,2.3,8,10
163,150,2.3,8,10
163,151,2.3,8,10
163,166,2.3,8,10
163,167,2.3,8,10
163,20,2.4,8,0
163,21,2.4,8,0
163,42,2.3,8,0
163,43,2.3,8,0
163,64,2.3,8,0
163,65,2.3,8,0
163,86,2.3,8,0
163,87,2.3,8,0
163,108,2.3,8,0
163,109,2.3,8,0
163,130,2.3,8,0
163,131,2.3,8,0
163,152,2.3,8,0
163,153,2.3,8,0
163,168,2.3,8,0
163,169,2.3,8,0
16,0,2.4,9,1
16,1,2.4,9,1
16,22,2.4,9,1
16,23,2.4,9,1
16,44,2.4,9,1
16,45,2.4,9,1
16,66,2.4,9,1
16,67,2.4,9,1
16,88,2.4,9,1
16,89,2.4,9,1
16,110,2.4,9,1
16,111,2.4,9,1
16,132,2.4,9,1
16,133,2.4,9,1
16,2,2.4,9,2
16,3,2.4,9,2
16,24,2.4,9,2
16,25,2.4,9,2
16,46,2.4,9,2
16,47,2.4,9,2
16,68,2.4,9,2
16,69,2.4,9,2
16,90,2.4,9,2
16,91,2.4,9,2
16,112,2.4,9,2
16,113,2.4,9,2
16,134,2.4,9,2
16,135,2.4,9,2
16,4,2.4,9,3
16,5,2.4,9,3
16,26,2.4,9,3
16,27,2.4,9,3
16,48,2.4,9,3
16,49,2.4,9,3
16,70,2.4,9,3
16,71,2.4,9,3
16,92,2.4,9,3
16,93,2.4,9,3
16,114,2.4,9,3
16,115,2.4,9,3
16,136,2.4,9,3
16,137,2.4,9,3
16,6,2.4,9,4
16,7,2.4,9,4
16,28,2.4,9,4
16,29,2.4,9,4
16,50,2.4,9,4
16,51,2.4,9,4
16,72,2.4,9,4
16,73,2.4,9,4
16,94,2.4,9,4
16,95,2.4,9,4
16,116,2.4,9,4
16,117,2.4,9,4
16,138,2.4,9,4
16,139,2.4,9,4
16,154,2.4,9,4
16,155,2.4,9,4
16,8,2.4,9,5
16,9,2.4,9,5
16,30,2.4,9,5
16,31,2.4,9,5
16,52,2.4,9,5
16,53,2.4,9,5
16,74,2.4,9,5
16,75,2.4,9,5
16,96,2.4,9,5
16,97,2.4,9,5
16,118,2.4,9,5
16,119,2.4,9,5
16,140,2.4,9,5
16,141,2.4,9,5
16,156,2.3,9,5
16,157,2.3,9,5
16,10,2.4,9,6
16,11,2.4,9,6
16,32,2.4,9,6
16,33,2.4,9,6
16,54,2.4,9,6
16,55,2.4,9,6
16,76,2.4,9,6
16,77,2.4,9,6
16,98,2.4,9,6
16,99,2.4,9,6
16,120,2.4,9,6
16,121,2.4,9,6
16,142,2.4,9,6
16,143,2.4,9,6
16,158,2.4,9,6
16,159,2.4,9,6
16,12,2.4,9,7
16,13,2.4,9,7
16,34,2.4,9,7
16,35,2.4,9,7
16,56,2.4,9,7
16,57,2.4,9,7
16,78,2.4,9,7
16,79,2.4,9,7
16,100,2.4,9,7
16,101,2.4,9,7
16,122,2.4,9,7
16,123,2.4,9,7
16,144,2.4,9,7
16,145,2.4,9,7
16,160,2.4,9,7
16,161,2.4,9,7
16,14,2.4,9,8
16,15,2.4,9,8
16,36,2.4,9,8
16,37,2.4,9,8
16,58,2.4,9,8
16,59,2.4,9,8
16,80,2.4,9,8
16,81,2.4,9,8
16,102,2.4,9,8
16,103,2.4,9,8
16,124,2.4,9,8
16,125,2.4,9,8
16,146,2.4,9,8
16,147,2.4,9,8
16,162,2.4,9,8
16,163,2.4,9,8
16,16,0.0,9,9
16,17,2.4,9,9
16,38,2.4,9,9
16,39,2.4,9,9
16,60,2.4,9,9
16,61,2.4,9,9
16,82,2.4,9,9
16,83,2.4,9,9
16,104,2.4,9,9
16,105,2.4,9,9
16,126,2.4,9,9
16,127,2.4,9,9
16,148,2.4,9,9
16,149,2.4,9,9
16,164,2.4,9,9
16,165,2.4,9,9
16,18,2.4,9,10
16,19,2.4,9,10
16,40,2.4,9,10
16,41,2.4,9,10
16,62,2.4,9,10
16,63,2.4,9,10
16,84,2.4,9,10
16,85,2.4,9,10
16,106,2.4,9,10
16,107,2.4,9,10
16,128,2.4,9,10
16,129,2.4,9,10
16,150,2.4,9,10
16,151,2.4,9,10
16,166,2.4,9,10
16,167,2.4,9,10
16,20,2.4,9,0
16,21,2.4,9,0
16,42,2.4,9,0
16,43,2.4,9,0
16,64,2.4,9,0
16,65,2.4,9,0
16,86,2.3,9,0
16,87,2.4,9,0
16,108,2.4,9,0
16,109,2.4,9,0
16,130,2.4,9,0
16,131,2.4,9,0
16,152,2.4,9,0
16,153,2.4,9,0
16,168,2.4,9,0
16,169,2.4,9,0
17,0,2.4,9,1
17,1,2.4,9,1
17,22,2.4,9,1
17,23,2.4,9,1
17,44,2.4,9,1
17,45,2.4,9,1
17,66,2.4,9,1
17,67,2.4,9,1
17,88,2.4,9,1
17,89,2.4,9,1
17,110,2.4,9,1
17,111,2.4,9,1
17,132,2.4,9,1
17,133,2.4,9,1
17,2,2.4,9,2
17,3,2.4,9,2
17,24,2.4,9,2
17,25,2.4,9,2
17,46,2.4,9,2
17,47,2.4,9,2
17,68,2.4,9,2
17,69,2.4,9,2
17,90,2.4,9,2
17,91,2.4,9,2
17,112,2.4,9,2
17,113,2.4,9,2
17,134,2.4,9,2
17,135,2.4,9,2
17,4,2.4,9,3
17,5,2.4,9,3
17,26,2.4,9,3
17,27,2.4,9,3
17,48,2.4,9,3
17,49,2.4,9,3
17,70,2.4,9,3
17,71,2.4,9,3
17,92,2.4,9,3
17,93,2.4,9,3
17,114,2.4,9,3
17,115,2.4,9,3
17,136,2.4,9,3
17,137,2.4,9,3
17,6,2.4,9,4
17,7,2.4,9,4
17,28,2.4,9,4
17,29,2.4,9,4
17,50,2.4,9,4
17,51,2.4,9,4
17,72,2.4,9,4
17,73,2.4,9,4
17,94,2.4,9,4
17,95,2.4,9,4
17,116,2.4,9,4
17,117,2.4,9,4
17,138,2.4,9,4
17,139,2.4,9,4
17,154,2.4,9,4
17,155,2.4,9,4
17,8,2.4,9,5
17,9,2.4,9,5
17,30,2.4,9,5
17,31,2.4,9,5
17,52,2.4,9,5
17,53,2.4,9,5
17,74,2.4,9,5
17,75,2.4,9,5
17,96,2.4,9,5
17,97,2.4,9,5
17,118,2.4,9,5
17,119,2.4,9,5
17,140,2.4,9,5
17,141,2.4,9,5
17,156,2.4,9,5
17,157,2.4,9,5
17,10,2.4,9,6
17,11,2.4,9,6
17,32,2.4,9,6
17,33,2.4,9,6
17,54,2.4,9,6
17,55,2.4,9,6
17,76,2.4,9,6
17,77,2.4,9,6
17,98,2.4,9,6
17,99,2.4,9,6
17,120,2.4,9,6
17,121,2.4,9,6
17,142,2.4,9,6
17,143,2.4,9,6
17,158,2.4,9,6
17,159,2.4,9,6
17,12,2.4,9,7
17,13,2.4,9,7
17,34,2.4,9,7
17,35,2.4,9,7
17,56,2.4,9,7
17,57,2.4,9,7
17,78,2.4,9,7
17,79,2.4,9,7
17,100,2.4,9,7
17,101,2.4,9,7
17,122,2.4,9,7
17,123,2.4,9,7
17,144,2.4,9,7
17,145,2.4,9,7
17,160,2.4,9,7
17,161,2.4,9,7
17,14,2.4,9,8
17,15,2.5,9,8
17,36,2.4,9,8
17,37,2.4,9,8
17,58,2.4,9,8
17,59,2.4,9,8
17,80,2.4,9,8
17,81,2.4,9,8
17,102,2.4,9,8
17,103,2.4,9,8
17,124,2.4,9,8
17,125,2.4,9,8
17,146,2.4,9,8
17,147,2.4,9,8
17,162,2.4,9,8
17,163,2.4,9,8
17,16,2.4,9,9
17,17,0.0,9,9
17,38,2.4,9,9
17,39,2.4,9,9
17,60,2.4,9,9
17,61,2.4,9,9
17,82,2.4,9,9
17,83,2.4,9,9
17,104,2.4,9,9
17,105,2.4,9,9
17,126,2.4,9,9
17,127,2.4,9,9
17,148,2.4,9,9
17,149,2.4,9,9
17,164,2.4,9,9
17,165,2.4,9,9
17,18,2.4,9,10
17,19,2.4,9,10
17,40,2.4,9,10
17,41,2.4,9,10
17,62,2.4,9,10
17,63,2.4,9,10
17,84,2.4,9,10
17,85,2.4,9,10
17,106,2.4,9,10
17,107,2.4,9,10
17,128,2.4,9,10
17,129,2.4,9,10
17,150,2.4,9,10
17,151,2.4,9,10
17,166,2.4,9,10
17,167,2.4,9,10
17,20,2.4,9,0
17,21,2.4,9,0
17,42,2.4,9,0
17,43,2.4,9,0
17,64,2.4,9,0
17,65,2.4,9,0
17,86,2.4,9,0
17,87,2.4,9,0
17,108,2.4,9,0
17,109,2.4,9,0
17,130,2.4,9,0
17,131,2.4,9,0
17,152,2.4,9,0
17,153,2.4,9,0
17,168,2.4,9,0
17,169,2.4,9,0
38,0,2.4,9,1
38,1,2.4,9,1
38,22,2.4,9,1
38,23,2.4,9,1
38,44,2.4,9,1
38,45,2.4,9,1
38,66,2.4,9,1
38,67,2.4,9,1
38,88,2.4,9,1
38,89,2.4,9,1
38,110,2.4,9,1
38,111,2.4,9,1
38,132,2.4,9,1
38,133,2.4,9,1
38,2,2.4,9,2
38,3,2.4,9,2
38,24,2.4,9,2
38,25,2.4,9,2
38,46,2.4,9,2
38,47,2.4,9,2
38,68,2.4,9,2
38,69,2.4,9,2
38,90,2.4,9,2
38,91,2.4,9,2
38,112,2.4,9,2
38,113,2.4,9,2
38,134,2.4,9,2
38,135,2.4,9,2
38,4,2.4,9,3
38,5,2.4,9,3
38,26,2.4,9,3
38,27,2.4,9,3
38,48,2.4,9,3
38,49,2.4,9,3
38,70,2.4,9,3
38,71,2.4,9,3
38,92,2.4,9,3
38,93,2.4,9,3
38,114,2.4,9,3
38,115,2.4,9,3
38,136,2.4,9,3
38,137,2.4,9,3
38,6,2.4,9,4
38,7,2.4,9,4
38,28,2.4,9,4
38,29,2.4,9,4
38,50,2.4,9,4
38,51,2.4,9,4
38,72,2.4,9,4
38,73,2.4,9,4
38,94,2.4,9,4
38,95,2.4,9,4
38,116,2.4,9,4
38,117,2.4,9,4
38,138,2.4,9,4
38,139,2.4,9,4
38,154,2.3,9,4
38,155,2.3,9,4
38,8,2.4,9,5
38,9,2.4,9,5
38,30,2.4,9,5
38,31,2.4,9,5
38,52,2.4,9,5
38,53,2.4,9,5
38,74,2.3,9,5
38,75,2.3,9,5
38,96,2.4,9,5
38,97,2.4,9,5
38,118,2.4,9,5
38,119,2.4,9,5
38,140,2.3,9,5
38,141,2.4,9,5
38,156,2.3,9,5
38,157,2.3,9,5
38,10,2.4,9,6
38,11,2.4,9,6
38,32,2.4,9,6
38,33,2.4,9,6
38,54,2.4,9,6
38,55,2.4,9,6
38,76,2.4,9,6
38,77,2.3,9,6
38,98,2.4,9,6
38,99,2.4,9,6
38,120,2.4,9,6
38,121,2.4,9,6
38,142,2.4,9,6
38,143,2.4,9,6
38,158,2.3,9,6
38,159,2.3,9,6
38,12,2.4,9,7
38,13,2.4,9,7
38,34,2.4,9,7
38,35,2.4,9,7
38,56,2.4,9,7
38,57,2.4,9,7
38,78,2.4,9,7
38,79,2.4,9,7
38,100,2.4,9,7
38,101,2.4,9,7
38,122,2.4,9,7
38,123,2.4,9,7
38,144,2.4,9,7
38,145,2.4,9,7
38,160,2.4,9,7
38,161,2.4,9,7
38,14,2.4,9,8
38,15,2.4,9,8
38,36,2.4,9,8
38,37,2.4,9,8
38,58,2.4,9,8
38,59,2.4,9,8
38,80,2.4,9,8
38,81,2.4,9,8
38,102,2.4,9,8
38,103,2.4,9,8
38,124,2.4,9,8
38,125,2.4,9,8
38,146,2.4,9,8
38,147,2.4,9,8
38,162,2.4,9,8
38,163,2.4,9,8
38,16,2.4,9,9
38,17,2.4,9,9
38,38,0.0,9,9
38,39,2.4,9,9
38,60,2.4,9,9
38,61,2.4,9,9
38,82,2.4,9,9
38,83,2.4,9,9
38,104,2.4,9,9
38,105,2.4,9,9
38,126,2.4,9,9
38,127,2.4,9,9
38,148,2.4,9,9
38,149,2.4,9,9
38,164,2.4,9,9
38,165,2.4,9,9
38,18,2.4,9,10
38,19,2.4,9,10
38,40,2.4,9,10
38,41,2.4,9,10
38,62,2.4,9,10
38,63,2.4,9,10
38,84,2.4,9,10
38,85,2.4,9,10
38,106,2.4,9,10
38,107,2.4,9,10
38,128,2.4,9,10
38,129,2.4,9,10
38,150,2.4,9,10
38,151,2.4,9,10
38,166,2.4,9,10
38,167,2.4,9,10
38,20,2.4,9,0
38,21,2.4,9,0
38,42,2.4,9,0
38,43,2.4,9,0
38,64,2.4,9,0
38,65,2.4,9,0
38,86,2.3,9,0
38,87,2.3,9,0
38,108,2.4,9,0
38,109,2.4,9,0
38,130,2.4,9,0
38,131,2.4,9,0
38,152,2.4,9,0
38,153,2.3,9,0
38,168,2.3,9,0
38,169,2.3,9,0
39,0,2.4,9,1
39,1,2.4,9,1
39,22,2.4,9,1
39,23,2.4,9,1
39,44,2.4,9,1
39,45,2.4,9,1
39,66,2.4,9,1
39,67,2.4,9,1
39,88,2.4,9,1
39,89,2.4,9,1
39,110,2.4,9,1
39,111,2.4,9,1
39,132,2.4,9,1
39,133,2.4,9,1
39,2,2.4,9,2
39,3,2.4,9,2
39,24,2.4,9,2
39,25,2.4,9,2
39,46,2.4,9,2
39,47,2.4,9,2
39,68,2.4,9,2
39,69,2.4,9,2
39,90,2.4,9,2
39,91,2.4,9,2
39,112,2.4,9,2
39,113,2.4,9,2
39,134,2.4,9,2
39,135,2.4,9,2
39,4,2.4,9,3
39,5,2.4,9,3
39,26,2.4,9,3
39,27,2.4,9,3
39,48,2.4,9,3
39,49,2.4,9,3
39,70,2.4,9,3
39,71,2.4,9,3
39,92,2.4,9,3
39,93,2.4,9,3
39,114,2.4,9,3
39,115,2.4,9,3
39,136,2.4,9,3
39,137,2.4,9,3
39,6,2.4,9,4
39,7,2.4,9,4
39,28,2.4,9,4
39,29,2.4,9,4
39,50,2.4,9,4
39,51,2.4,9,4
39,72,2.4,9,4
39,73,2.4,9,4
39,94,2.4,9,4
39,95,2.4,9,4
39,116,2.4,9,4
39,117,2.4,9,4
39,138,2.4,9,4
39,139,2.4,9,4
39,154,2.3,9,4
39,155,2.3,9,4
39,8,2.4,9,5
39,9,2.4,9,5
39,30,2.4,9,5
39,31,2.4,9,5
39,52,2.4,9,5
39,53,2.4,9,5
39,74,2.3,9,5
39,75,2.3,9,5
39,96,2.4,9,5
39,97,2.4,9,5
39,118,2.4,9,5
39,119,2.4,9,5
39,140,2.3,9,5
39,141,2.4,9,5
39,156,2.3,9,5
39,157,2.3,9,5
39,10,2.4,9,6
39,11,2.4,9,6
39,32,2.4,9,6
39,33,2.4,9,6
39,54,2.4,9,6
39,55,2.4,9,6
39,76,2.3,9,6
39,77,2.3,9,6
39,98,2.4,9,6
39,99,2.4,9,6
39,120,2.4,9,6
39,121,2.4,9,6
39,142,2.4,9,6
39,143,2.4,9,6
39,158,2.3,9,6
39,159,2.3,9,6
39,12,2.4,9,7
39,13,2.4,9,7
39,34,2.4,9,7
39,35,2.4,9,7
39,56,2.4,9,7
39,57,2.4,9,7
39,78,2.4,9,7
39,79,2.4,9,7
39,100,2.4,9,7
39,101,2.4,9,7
39,122,2.4,9,7
39,123,2.4,9,7
39,144,2.4,9,7
39,145,2.4,9,7
39,160,2.4,9,7
39,161,2.4,9,7
39,14,2.4,9,8
39,15,2.4,9,8
39,36,2.4,9,8
39,37,2.4,9,8
39,58,2.4,9,8
39,59,2.4,9,8
39,80,2.4,9,8
39,81,2.4,9,8
39,102,2.4,9,8
39,103,2.4,9,8
39,124,2.4,9,8
39,125,2.4,9,8
39,146,2.4,9,8
39,147,2.4,9,8
39,162,2.4,9,8
39,163,2.4,9,8
39,16,2.4,9,9
39,17,2.4,9,9
39,38,2.4,9,9
39,39,0.0,9,9
39,60,2.4,9,9
39,61,2.4,9,9
39,82,2.4,9,9
39,83,2.4,9,9
39,104,2.4,9,9
39,105,2.4,9,9
39,126,2.4,9,9
39,127,2.4,9,9
39,148,2.4,9,9
39,149,2.4,9,9
39,164,2.4,9,9
39,165,2.4,9,9
39,18,2.4,9,10
39,19,2.4,9,10
39,40,2.4,9,10
39,41,2.4,9,10
39,62,2.4,9,10
39,63,2.4,9,10
39,84,2.4,9,10
39,85,2.4,9,10
39,106,2.4,9,10
39,107,2.4,9,10
39,128,2.4,9,10
39,129,2.4,9,10
39,150,2.4,9,10
39,151,2.4,9,10
39,166,2.4,9,10
39,167,2.4,9,10
39,20,2.4,9,0
39,21,2.4,9,0
39,42,2.4,9,0
39,43,2.4,9,0
39,64,2.4,9,0
39,65,2.4,9,0
39,86,2.3,9,0
39,87,2.3,9,0
39,108,2.4,9,0
39,109,2.4,9,0
39,130,2.4,9,0
39,131,2.4,9,0
39,152,2.3,9,0
39,153,2.3,9,0
39,168,2.3,9,0
39,169,2.3,9,0
60,0,2.4,9,1
60,1,2.4,9,1
60,22,2.4,9,1
60,23,2.4,9,1
60,44,2.4,9,1
60,45,2.4,9,1
60,66,2.4,9,1
60,67,2.4,9,1
60,88,2.4,9,1
60,89,2.4,9,1
60,110,2.4,9,1
60,111,2.4,9,1
60,132,2.4,9,1
60,133,2.4,9,1
60,2,2.4,9,2
60,3,2.4,9,2
60,24,2.4,9,2
60,25,2.4,9,2
60,46,2.4,9,2
60,47,2.4,9,2
60,68,2.4,9,2
60,69,2.4,9,2
60,90,2.4,9,2
60,91,2.4,9,2
60,112,2.4,9,2
60,113,2.4,9,2
60,134,2.4,9,2
60,135,2.4,9,2
60,4,2.4,9,3
60,5,2.4,9,3
60,26,2.4,9,3
60,27,2.4,9,3
60,48,2.4,9,3
60,49,2.4,9,3
60,70,2.4,9,3
60,71,2.4,9,3
60,92,2.4,9,3
60,93,2.4,9,3
60,114,2.4,9,3
60,115,2.4,9,3
60,136,2.4,9,3
60,137,2.4,9,3
60,6,2.4,9,4
60,7,2.4,9,4
60,28,2.4,9,4
60,29,2.4,9,4
60,50,2.4,9,4
60,51,2.4,9,4
60,72,2.4,9,4
60,73,2.4,9,4
60,94,2.4,9,4
60,95,2.4,9,4
60,116,2.4,9,4
60,117,2.4,9,4
60,138,2.4,9,4
60,139,2.4,9,4
60,154,2.3,9,4
60,155,2.3,9,4
60,8,2.4,9,5
60,9,2.4,9,5
60,30,2.4,9,5
60,31,2.4,9,5
60,52,2.4,9,5
60,53,2.4,9,5
60,74,2.3,9,5
60,75,2.3,9,5
60,96,2.4,9,5
60,97,2.4,9,5
60,118,2.4,9,5
60,119,2.4,9,5
60,140,2.3,9,5
60,141,2.3,9,5
60,156,2.3,9,5
60,157,2.3,9,5
60,10,2.4,9,6
60,11,2.4,9,6
60,32,2.4,9,6
60,33,2.4,9,6
60,54,2.3,9,6
60,55,2.4,9,6
60,76,2.3,9,6
60,77,2.3,9,6
60,98,2.4,9,6
60,99,2.4,9,6
60,120,2.4,9,6
60,121,2.4,9,6
60,142,2.3,9,6
60,143,2.3,9,6
60,158,2.3,9,6
60,159,2.3,9,6
60,12,2.4,9,7
60,13,2.4,9,7
60,34,2.4,9,7
60,35,2.4,9,7
60,56,2.4,9,7
60,57,2.4,9,7
60,78,2.4,9,7
60,79,2.4,9,7
60,100,2.4,9,7
60,101,2.4,9,7
60,122,2.4,9,7
60,123,2.4,9,7
60,144,2.4,9,7
60,145,2.4,9,7
60,160,2.3,9,7
60,161,2.3,9,7
60,14,2.4,9,8
60,15,2.4,9,8
60,36,2.4,9,8
60,37,2.4,9,8
60,58,2.4,9,8
60,59,2.4,9,8
60,80,2.4,9,8
60,81,2.4,9,8
60,102,2.4,9,8
60,103,2.4,9,8
60,124,2.4,9,8
60,125,2.4,9,8
60,146,2.4,9,8
60,147,2.4,9,8
60,162,2.4,9,8
60,163,2.4,9,8
60,16,2.4,9,9
60,17,2.4,9,9
60,38,2.4,9,9
60,39,2.4,9,9
60,60,0.0,9,9
60,61,2.4,9,9
60,82,2.4,9,9
60,83,2.4,9,9
60,104,2.4,9,9
60,105,2.4,9,9
60,126,2.4,9,9
60,127,2.4,9,9
60,148,2.4,9,9
60,149,2.4,9,9
60,164,2.4,9,9
60,165,2.4,9,9
60,18,2.4,9,10
60,19,2.4,9,10
60,40,2.4,9,10
60,41,2.4,9,10
60,62,2.4,9,10
60,63,2.4,9,10
60,84,2.4,9,10
60,85,2.4,9,10
60,106,2.4,9,10
60,107,2.4,9,10
60,128,2.4,9,10
60,129,2.4,9,10
60,150,2.4,9,10
60,151,2.4,9,10
60,166,2.4,9,10
60,167,2.4,9,10
60,20,2.4,9,0
60,21,2.4,9,0
60,42,2.4,9,0
60,43,2.4,9,0
60,64,2.4,9,0
60,65,2.4,9,0
60,86,2.3,9,0
60,87,2.3,9,0
60,108,2.4,9,0
60,109,2.4,9,0
60,130,2.4,9,0
60,131,2.4,9,0
60,152,2.3,9,0
60,153,2.3,9,0
60,168,2.3,9,0
60,169,2.3,9,0
61,0,2.4,9,1
61,1,2.4,9,1
61,22,2.4,9,1
61,23,2.4,9,1
61,44,2.4,9,1
61,45,2.4,9,1
61,66,2.4,9,1
61,67,2.4,9,1
61,88,2.4,9,1
61,89,2.4,9,1
61,110,2.3,9,1
61,111,2.4,9,1
61,132,2.3,9,1
61,133,2.3,9,1
61,2,2.4,9,2
61,3,2.4,9,2
61,24,2.4,9,2
61,25,2.4,9,2
61,46,2.4,9,2
61,47,2.4,9,2
61,68,2.4,9,2
61,69,2.4,9,2
61,90,2.4,9,2
61,91,2.4,9,2
61,112,2.4,9,2
61,113,2.4,9,2
61,134,2.4,9,2
61,135,2.4,9,2
61,4,2.4,9,3
61,5,2.4,9,3
61,26,2.4,9,3
61,27,2.4,9,3
61,48,2.4,9,3
61,49,2.4,9,3
61,70,2.4,9,3
61,71,2.4,9,3
61,92,2.4,9,3
61,93,2.4,9,3
61,114,2.4,9,3
61,115,2.4,9,3
61,136,2.4,9,3
61,137,2.4,9,3
61,6,2.4,9,4
61,7,2.4,9,4
61,28,2.4,9,4
61,29,2.4,9,4
61,50,2.4,9,4
61,51,2.4,9,4
61,72,2.3,9,4
61,73,2.3,9,4
61,94,2.4,9,4
61,95,2.4,9,4
61,116,2.4,9,4
61,117,2.4,9,4
61,138,2.4,9,4
61,139,2.4,9,4
61,154,2.3,9,4
61,155,2.3,9,4
61,8,2.4,9,5
61,9,2.4,9,5
61,30,2.4,9,5
61,31,2.4,9,5
61,52,2.3,9,5
61,53,2.3,9,5
61,74,2.3,9,5
61,75,2.3,9,5
61,96,2.4,9,5
61,97,2.4,9,5
61,118,2.4,9,5
61,119,2.4,9,5
61,140,2.3,9,5
61,141,2.3,9,5
61,156,2.3,9,5
61,157,2.3,9,5
61,10,2.4,9,6
61,11,2.4,9,6
61,32,2.4,9,6
61,33,2.4,9,6
61,54,2.3,9,6
61,55,2.3,9,6
61,76,2.3,9,6
61,77,2.3,9,6
61,98,2.4,9,6
61,99,2.4,9,6
61,120,2.3,9,6
61,121,2.4,9,6
61,142,2.3,9,6
61,143,2.3,9,6
61,158,2.3,9,6
61,159,2.3,9,6
61,12,2.4,9,7
61,13,2.4,9,7
61,34,2.4,9,7
61,35,2.4,9,7
61,56,2.4,9,7
61,57,2.4,9,7
61,78,2.3,9,7
61,79,2.3,9,7
61,100,2.4,9,7
61,101,2.4,9,7
61,122,2.4,9,7
61,123,2.4,9,7
61,144,2.4,9,7
61,145,2.4,9,7
61,160,2.3,9,7
61,161,2.3,9,7
61,14,2.4,9,8
61,15,2.4,9,8
61,36,2.4,9,8
61,37,2.4,9,8
61,58,2.4,9,8
61,59,2.4,9,8
61,80,2.4,9,8
61,81,2.4,9,8
61,102,2.4,9,8
61,103,2.4,9,8
61,124,2.4,9,8
61,125,2.4,9,8
61,146,2.4,9,8
61,147,2.4,9,8
61,162,2.4,9,8
61,163,2.4,9,8
61,16,2.4,9,9
61,17,2.4,9,9
61,38,2.4,9,9
61,39,2.4,9,9
61,60,2.4,9,9
61,61,0.0,9,9
61,82,2.4,9,9
